tricep 2x ^ nesi (ns	Dumbbells
rticep extegsipms	Dumbbells
lifted	Dumbbells
curlwe	Dumbbells
push ups and dumbless workout	Dumbbells
push ups and dmubleaq workout	Dumbbells
upper body workout dumbbells	Dumbbells
liftgin weigNtz	Dumbbells
dumbbell squats	Dumbbells
shoulder press	Dumbbells
sqsuts	Dumbbells
du, bhells	Dumbbells
dumbells	Dumbbells
fOpt ball	Sports, general
foot ball	Sports, general
table tennis	Table tennis
shuttle game	Table tennis
shuttle gMwe	Table tennis
table etmnis	Table tennis
jumping	Jumping rope
jumped rooe	Jumping rope
jump - roEld	Jumping rope
jumpde ro0e	Jumping rope
j & mpde	Jumping rope
jump - rppde	Jumping rope
jump ropes	Jumping rope
jupmed r8pe	Jumping rope
PUSHUPS	Jumping rope
jumped	Jumping rope
jupm @ d	Jumping rope
jump - roped	Jumping rope
jumped rope	Jumping rope
jump rope	Jumping rope
leg extensions	Leg press
Leg p2rss	Leg press
leg presses	Leg press
leg p # ess	Leg press
strength - training machines	Leg press
leg press	Leg press
leg rpssqse	Leg press
leg xetbesijks	Leg press
Leg p5ess	Leg press
Leg rpeDs	Leg press
Leg press	Leg press
leg pdRss	Leg press
leg	Leg press
lifted	Leg press
skated	Roller skating
Zktaed	Roller skating
roller skated	Roller skating
ksatrd	Roller skating
baseball	Baseball
p & tvhde	Baseball
pitched	Baseball
iptVhwe	Baseball
mountQ & n clibmesr	Mountain climbers
floor exercise	Mountain climbers
Nluntain cilmbesr	Mountain climbers
mountain climbers	Mountain climbers
cafl raisFs	Leg Raises
claf raisds	Leg Raises
leg lifts	Leg Raises
leg 5iases	Leg Raises
leg lfitC	Leg Raises
calf raises	Leg Raises
leg raises	Leg Raises
  leg lifts	Leg Raises
c6rsl	Leg curls
curls	Leg curls
boxLgn class	Boxing
boxed	Boxing
voxign	Boxing
bxoiHg	Boxing
boxing class	Boxing
boxing	Boxing
ice skfAed	Ice skating
ice skated	Ice skating
weigmt lfys	Weight Flies
weight flys	Weight Flies
fardentin	Housework
gardening	Housework
ran	Housework
gardennih	Housework
