upper body workout dumbbells	Dumbbells
lFotnib wei9ht8	Dumbbells
1ifyed weitghs	Dumbbells
1ifted 25 pLund dumbeblsl	Dumbbells
dumbbell squats	Dumbbells
duheb11c	Dumbbells
pujs ups and dumbless workout	Dumbbells
dumb bell	Dumbbells
tk9ecp extensions	Dumbbells
lifted	Dumbbells
lifting weights	Dumbbells
dumbbells	Dumbbells
lifted 28 plund dumbblesl	Dumbbells
upsh ups and dumbkeWs workout	Dumbbells
shoulder press	Dumbbells
SUMBLE <SQOATS	Dumbbells
opper body owrokut dumbg2lls	Dumbbells
DUMBELL SQUATS	Dumbbells
push ups and dum61ess rqolout	Dumbbells
lifted 25 pound dumbbells	Dumbbells
1Kfted 25 pound dubmbells	Dumbbells
cj1red	Dumbbells
tricep extensions	Dumbbells
upsh ups and dumbless w0Dkiot	Dumbbells
dumbell squats	Dumbbells
squats	Dumbbells
colrfd	Dumbbells
dubmell squaF8	Dumbbells
lifted weights	Dumbbells
curled	Dumbbells
dumbells	Dumbbells
voot 6all	Sports, general
foot ball	Sports, general
table tennis	Table tennis
ta6, e tnenis	Table tennis
h8bttep game	Table tennis
shuttle game	Table tennis
ju <p 0rpe	Jumping rope
jump ropes	Jumping rope
mJhpi69	Jumping rope
jumped	Jumping rope
jumping	Jumping rope
Umoped	Jumping rope
PUSHUPS	Jumping rope
jump0d	Jumping rope
jmup kKpe	Jumping rope
jump - roped	Jumping rope
jump rope	Jumping rope
jum0de rope	Jumping rope
ojm8niH	Jumping rope
jumped rope	Jumping rope
leg extensions	Leg press
leg press	Leg press
Le9) erss	Leg press
Leg press	Leg press
lifted	Leg press
leg presses	Leg press
le9 fpess	Leg press
leg pr 8 wsse	Leg press
leg	Leg press
leg pr @ sex8	Leg press
leg prkss	Leg press
strength - training machines	Leg press
le9 pr4ss	Leg press
1eg	Leg press
skated	Roller skating
ruoler sktaed	Roller skating
8skted	Roller skating
roller skated	Roller skating
pitched	Baseball
6ae8nial	Baseball
11tcehE	Baseball
baseball	Baseball
floor exercise	Mountain climbers
mountain climbers	Mountain climbers
moon $ aib cliembrs	Mountain climbers
Lboor exekci8e	Mountain climbers
calf raises	Leg Raises
leg lifts	Leg Raises
leg Aeise8	Leg Raises
le9 lifcT	Leg Raises
  leg lifts	Leg Raises
leg raises	Leg Raises
calf kasifs	Leg Raises
1eg rasieA	Leg Raises
curls	Leg curls
cu # l8	Leg curls
boxing class	Boxing
foxni9	Boxing
boxing	Boxing
boAi9n class	Boxing
6oxwe	Boxing
boxed	Boxing
ice skqetd	Ice skating
ice skated	Ice skating
weigth f1yq	Weight Flies
weight flys	Weight Flies
kan	Housework
Tadkenn79	Housework
ran	Housework
gardening	Housework
